Tempo;aX;aY;aZ;Punch Type
20:56:08;0.0000;0.0000;0.0000;Jab
20:56:08;0.0000;0.0000;0.0000;Jab
20:56:08;0.0000;0.0000;0.0000;Jab
20:56:08;0.0000;0.0000;0.0000;Jab
20:56:08;0.0000;0.0000;0.0000;Jab
20:56:08;0.0000;0.0000;0.0000;Jab
20:56:09;656.250;26.250;-798.750;Jab
20:56:09;640.625;40.625;-795.625;Jab
20:56:09;641.875;45.625;-788.125;Jab
20:56:09;636.250;55.000;-754.375;Jab
20:56:09;635.000;50.625;-729.375;Jab
20:56:09;646.875;50.625;-730.625;Jab
20:56:09;656.875;55.000;-731.875;Jab
20:56:09;658.750;60.000;-714.375;Jab
20:56:09;659.375;60.000;-703.125;Jab
20:56:10;654.375;58.125;-693.125;Jab
20:56:10;651.875;43.750;-678.750;Jab
20:56:10;666.250;11.875;-697.500;Jab
20:56:10;693.750;-15.000;-723.750;Jab
20:56:10;730.000;-54.375;-742.500;Jab
20:56:10;749.375;-103.125;-723.125;Jab
20:56:10;749.375;-132.500;-677.500;Jab
20:56:10;712.500;-131.875;-610.625;Jab
20:56:10;665.625;-126.250;-538.125;Jab
20:56:10;628.125;-118.125;-467.500;Jab
20:56:11;591.250;-95.625;-400.625;Jab
20:56:11;543.750;-81.250;-324.375;Jab
20:56:11;510.000;-59.375;-251.875;Jab
20:56:11;486.250;0.2500;-192.500;Jab
20:56:11;462.500;94.375;-149.375;Jab
20:56:11;418.750;163.125;-116.250;Jab
20:56:11;309.375;227.500;-71.875;Jab
20:56:11;150.000;248.125;-0.7500;Jab
20:56:11;3.598.125;196.250;-23.750;Jab
20:56:11;3.465.625;122.500;-58.125;Jab
20:56:12;3.410.625;75.625;-119.375;Jab
20:56:12;3.400.625;56.875;-135.000;Jab
20:56:12;3.403.125;13.750;-146.875;Jab
20:56:12;3.400.000;-0.6250;-125.000;Jab
20:56:12;1.359.375;-21.875;-107.500;Jab
20:56:12;1.359.375;-19.375;-108.125;Jab
20:56:12;1.363.750;-16.875;-86.875;Jab
20:56:12;1.367.500;-15.000;-69.375;Jab
20:56:12;1.375.625;-0.5625;-54.375;Jab
20:56:12;1.375.625;11.875;-50.000;Jab
20:56:13;1.370.000;25.000;-46.875;Jab
20:56:13;1.371.250;28.125;-31.875;Jab
20:56:13;1.368.750;23.750;-26.250;Jab
20:56:13;1.365.625;19.375;-20.625;Jab
20:56:13;1.363.125;20.000;-21.875;Jab
20:56:13;1.362.500;18.125;-21.250;Jab
20:56:13;1.361.875;16.250;-20.000;Jab
20:56:13;1.359.375;15.000;-18.750;Jab
20:56:13;1.358.750;13.750;-18.125;Jab
20:56:13;1.358.750;12.500;-17.500;Jab
20:56:14;1.356.875;11.875;-16.875;Jab
20:56:14;1.355.000;11.250;-16.250;Jab
20:56:14;1.353.750;10.000;-16.250;Jab
20:56:14;1.353.750;0.9375;-15.625;Jab
20:56:14;1.353.125;0.9375;-15.625;Jab
20:56:14;1.353.125;0.8750;-15.000;Jab
20:56:14;1.353.125;0.8125;-15.000;Jab
20:56:14;1.351.250;0.8125;-14.375;Jab
20:56:14;1.351.875;0.7500;-14.375;Jab
20:56:14;1.351.250;0.7500;-14.375;Jab
20:56:15;1.351.250;0.6875;-14.375;Jab
20:56:15;1.351.250;0.6875;-13.750;Jab
20:56:15;1.351.250;0.6875;-13.750;Jab
20:56:15;1.351.875;0.6875;-13.750;Jab
20:56:15;1.351.250;0.6875;-13.750;Jab
20:56:15;1.350.625;0.6875;-13.750;Jab
20:56:15;1.351.250;0.6875;-13.750;Jab
20:56:15;1.351.250;0.6875;-13.750;Jab
20:56:15;1.351.250;0.6875;-13.750;Jab
20:56:15;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:16;1.351.250;0.6875;-13.750;Jab
20:56:58;0.0000;0.0000;0.0000;Jab
20:56:58;0.0000;0.0000;0.0000;Jab
20:56:59;0.0000;0.0000;0.0000;Jab
20:56:59;0.0000;0.0000;0.0000;Jab
20:56:59;0.0000;0.0000;0.0000;Jab
20:56:59;0.0000;0.0000;0.0000;Jab
20:56:59;710.000;88.125;-585.625;Jab
20:56:59;711.250;76.250;-595.625;Jab
20:56:59;708.125;59.375;-608.750;Jab
20:56:59;707.500;48.750;-615.000;Jab
20:56:59;696.875;44.375;-625.000;Jab
20:56:59;686.250;58.125;-641.875;Jab
20:57:00;696.250;53.125;-654.375;Jab
20:57:00;711.250;37.500;-655.000;Jab
20:57:00;728.750;14.375;-666.875;Jab
20:57:00;735.000;10.625;-674.375;Jab
20:57:00;726.250;17.500;-663.750;Jab
20:57:00;677.500;45.000;-600.625;Jab
20:57:00;595.000;79.375;-478.750;Jab
20:57:00;533.125;117.500;-371.875;Jab
20:57:00;1.762.500;175.000;-239.375;Jab
20:57:00;1.611.875;211.250;-101.250;Jab
20:57:01;1.457.500;198.125;0.3750;Jab
20:57:01;1.317.500;127.500;-10.000;Jab
20:57:01;1.241.875;62.500;-80.000;Jab
20:57:01;1.218.750;11.875;-138.750;Jab
20:57:01;1.207.500;-15.000;-174.375;Jab
20:57:01;1.211.875;-44.375;-182.500;Jab
20:57:01;1.210.625;-40.625;-125.000;Jab
20:57:01;1.212.500;-37.500;-99.375;Jab
20:57:01;1.218.750;-26.875;-53.750;Jab
20:57:01;1.224.375;-15.625;-16.250;Jab
20:57:02;1.225.625;-0.8125;0.1250;Jab
20:57:02;1.226.250;-0.5000;10.625;Jab
20:57:02;1.229.375;-0.2500;0.3125;Jab
20:57:02;1.229.375;-0.2500;0.6875;Jab
20:57:02;1.229.375;-0.2500;0.8750;Jab
20:57:02;1.229.375;-0.2500;11.250;Jab
20:57:02;1.229.375;-0.2500;12.500;Jab
20:57:02;1.229.375;-0.2500;13.750;Jab
20:57:02;1.229.375;-0.3125;15.000;Jab
20:57:02;1.229.375;-0.3125;15.625;Jab
20:57:03;1.229.375;-0.3125;16.250;Jab
20:57:03;1.229.375;-0.3125;16.875;Jab
20:57:03;1.229.375;-0.3125;17.500;Jab
20:57:03;1.229.375;-0.3125;18.125;Jab
20:57:03;1.229.375;-0.3125;18.125;Jab
20:57:03;1.229.375;-0.3125;18.750;Jab
20:57:03;1.229.375;-0.3125;19.375;Jab
20:57:03;1.229.375;-0.3125;19.375;Jab
20:57:03;1.229.375;-0.3125;19.375;Jab
20:57:03;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:04;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:05;1.229.375;-0.3125;19.375;Jab
20:57:06;1.229.375;-0.3125;19.375;Jab
20:57:06;1.229.375;-0.3125;19.375;Jab
20:57:06;1.229.375;-0.3125;19.375;Jab
20:57:06;1.229.375;-0.3125;19.375;Jab
20:57:06;1.229.375;-0.3125;19.375;Jab
20:57:06;1.229.375;-0.3125;19.375;Jab
20:57:06;1.229.375;-0.3125;19.375;Jab
20:58:20;0.0000;0.0000;0.0000;Jab
20:58:21;0.0000;0.0000;0.0000;Jab
20:58:21;0.0000;0.0000;0.0000;Jab
20:58:21;0.0000;0.0000;0.0000;Jab
20:58:21;0.0000;0.0000;0.0000;Jab
20:58:21;0.0000;0.0000;0.0000;Jab
20:58:21;2.251.250;40.625;-646.250;Jab
20:58:21;2.254.375;41.250;-648.750;Jab
20:58:21;2.255.000;41.250;-648.750;Jab
20:58:21;2.253.125;38.750;-645.000;Jab
20:58:21;2.248.125;35.000;-633.125;Jab
20:58:22;2.249.375;27.500;-613.750;Jab
20:58:22;2.257.500;13.750;-586.250;Jab
20:58:22;2.273.125;-0.7500;-563.750;Jab
20:58:22;2.291.875;-24.375;-543.750;Jab
20:58:22;2.291.250;-13.125;-527.500;Jab
20:58:22;2.277.500;-0.3125;-499.375;Jab
20:58:22;2.223.750;-0.0625;-430.000;Jab
20:58:22;2.151.875;-0.1875;-356.250;Jab
20:58:22;2.105.625;22.500;-304.375;Jab
20:58:22;2.048.750;78.750;-235.625;Jab
20:58:23;1.953.750;130.000;-175.625;Jab
20:58:23;1.798.750;175.625;-138.750;Jab
20:58:23;1.655.000;157.500;-117.500;Jab
20:58:23;1.538.750;112.500;-116.250;Jab
20:58:23;1.458.750;81.250;-133.750;Jab
20:58:23;1.421.875;35.000;-155.000;Jab
20:58:23;1.405.625;-0.1875;-171.250;Jab
20:58:23;1.415.000;-25.625;-151.250;Jab
20:58:23;1.416.250;-17.500;-156.875;Jab
20:58:24;1.429.375;-21.875;-187.500;Jab
20:58:24;1.440.625;-37.500;-160.625;Jab
20:58:24;1.446.250;-34.375;-118.125;Jab
20:58:24;1.445.000;-31.875;-88.125;Jab
20:58:24;1.443.750;-27.500;-75.625;Jab
20:58:24;1.443.750;-21.875;-65.625;Jab
20:58:24;1.440.625;0.0000;-46.875;Jab
20:58:24;1.446.875;0.1875;-32.500;Jab
20:58:24;1.428.750;0.2500;-21.250;Jab
20:58:24;1.426.250;0.4375;-17.500;Jab
20:58:25;1.424.375;0.3125;-11.875;Jab
20:58:25;1.425.000;0.1875;-0.6875;Jab
20:58:25;1.423.125;0.1250;-0.5625;Jab
20:58:25;1.421.875;0.0625;-0.2500;Jab
20:58:25;1.419.375;0.0625;0.0000;Jab
20:58:25;1.416.875;0.0000;0.1250;Jab
20:58:25;1.415.625;0.0000;0.2500;Jab
20:58:25;1.413.750;0.0000;0.3125;Jab
20:58:25;1.413.125;0.0000;0.4375;Jab
20:58:25;1.411.875;0.0000;0.5625;Jab
20:58:26;1.410.000;-0.0625;0.6250;Jab
20:58:26;1.408.750;-0.0625;0.6875;Jab
20:58:26;1.408.125;-0.0625;0.7500;Jab
20:58:26;1.408.125;-0.0625;0.7500;Jab
20:58:26;1.405.625;-0.0625;0.8125;Jab
20:58:26;1.405.000;-0.0625;0.8750;Jab
20:58:26;1.405.000;-0.0625;0.8750;Jab
20:58:26;1.404.375;-0.0625;0.9375;Jab
20:58:26;1.403.750;-0.1250;0.9375;Jab
20:58:26;1.401.250;-0.1250;10.000;Jab
20:58:27;1.401.250;-0.1250;10.000;Jab
20:58:27;1.398.750;-0.1250;10.000;Jab
20:58:27;1.398.750;-0.1250;10.000;Jab
20:58:27;1.398.750;-0.1250;10.000;Jab
20:58:27;1.398.750;-0.1250;10.000;Jab
20:58:27;1.398.750;-0.1250;10.000;Jab
20:58:27;1.398.750;-0.1250;10.000;Jab
20:58:27;1.398.750;-0.1250;10.000;Jab
20:59:34;0.0000;0.0000;0.0000;Jab
20:59:34;0.0000;0.0000;0.0000;Jab
20:59:35;0.0000;0.0000;0.0000;Jab
20:59:35;0.0000;0.0000;0.0000;Jab
20:59:35;0.0000;0.0000;0.0000;Jab
20:59:35;0.0000;0.0000;0.0000;Jab
20:59:35;748.750;62.500;-588.125;Jab
20:59:35;752.500;56.875;-601.250;Jab
20:59:35;745.625;58.750;-604.375;Jab
20:59:35;750.000;56.250;-606.875;Jab
20:59:35;770.625;50.625;-618.125;Jab
20:59:35;792.500;50.625;-618.125;Jab
20:59:36;815.000;50.000;-609.375;Jab
20:59:36;823.750;50.000;-598.750;Jab
20:59:36;807.500;62.500;-584.375;Jab
20:59:36;788.750;71.875;-574.375;Jab
20:59:36;765.625;87.500;-563.750;Jab
20:59:36;737.500;104.375;-556.250;Jab
20:59:36;710.000;126.250;-537.500;Jab
20:59:36;659.375;170.625;-489.375;Jab
20:59:36;2.140.000;225.000;-408.750;Jab
20:59:36;2.070.000;290.625;-328.750;Jab
20:59:37;1.986.875;346.250;-259.375;Jab
20:59:37;1.909.375;354.375;-213.750;Jab
20:59:37;1.822.500;343.125;-180.625;Jab
20:59:37;1.706.250;285.000;-156.250;Jab
20:59:37;1.609.375;192.500;-170.000;Jab
20:59:37;1.553.750;108.750;-141.250;Jab
20:59:37;1.520.625;54.375;-123.750;Jab
20:59:37;1.495.625;22.500;-106.250;Jab
20:59:37;1.486.250;0.8750;-60.625;Jab
20:59:37;1.481.875;-0.9375;-39.375;Jab
20:59:38;1.472.500;-29.375;-19.375;Jab
20:59:38;1.465.000;-51.250;-25.625;Jab
20:59:38;1.461.875;-50.000;-20.625;Jab
20:59:38;1.457.500;-51.250;-17.500;Jab
20:59:38;1.452.500;-40.000;-28.750;Jab
20:59:38;1.453.750;-30.625;-26.250;Jab
20:59:38;1.455.000;-23.750;-18.125;Jab
20:59:38;1.438.750;-19.375;-16.875;Jab
20:59:38;1.431.250;-17.500;-11.250;Jab
20:59:38;1.428.125;-15.000;-0.4375;Jab
20:59:39;1.430.000;-0.8125;0.0000;Jab
20:59:39;1.427.500;-0.7500;0.0000;Jab
20:59:39;1.425.625;-0.6875;0.1250;Jab
20:59:39;1.424.375;-0.6250;0.2500;Jab
20:59:39;1.421.250;-0.6250;0.3750;Jab
20:59:39;1.418.125;-0.5625;0.4375;Jab
20:59:39;1.415.000;-0.5625;0.5625;Jab
20:59:39;1.413.125;-0.5625;0.6250;Jab
20:59:39;1.410.000;-0.5000;0.6875;Jab
20:59:39;1.406.250;-0.5000;0.7500;Jab
20:59:40;1.405.625;-0.5000;0.7500;Jab
20:59:40;1.404.375;-0.5000;0.8125;Jab
20:59:40;1.402.500;-0.4375;0.8750;Jab
20:59:40;1.401.250;-0.4375;0.8750;Jab
20:59:40;1.400.000;-0.4375;0.9375;Jab
20:59:40;1.398.125;-0.4375;0.9375;Jab
20:59:40;1.396.875;-0.4375;0.9375;Jab
20:59:40;1.396.250;-0.4375;0.9375;Jab
20:59:40;1.396.250;-0.4375;0.9375;Jab
20:59:40;1.395.625;-0.4375;0.9375;Jab
20:59:41;1.395.000;-0.4375;0.9375;Jab
20:59:41;1.395.000;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:41;1.394.375;-0.4375;0.9375;Jab
20:59:42;1.394.375;-0.4375;0.9375;Jab
20:59:42;1.394.375;-0.4375;0.9375;Jab
20:59:42;1.394.375;-0.4375;0.9375;Jab
20:59:42;1.394.375;-0.4375;0.9375;Jab
20:59:42;1.394.375;-0.4375;0.9375;Jab
20:59:42;1.394.375;-0.4375;0.9375;Jab
20:59:42;1.394.375;-0.4375;0.9375;Jab
21:00:54;0.0000;0.0000;0.0000;Jab
21:00:54;0.0000;0.0000;0.0000;Jab
21:00:54;0.0000;0.0000;0.0000;Jab
21:00:54;0.0000;0.0000;0.0000;Jab
21:00:55;0.0000;0.0000;0.0000;Jab
21:00:55;0.0000;0.0000;0.0000;Jab
21:00:55;774.375;47.500;-545.000;Jab
21:00:55;805.625;26.250;-552.500;Jab
21:00:55;840.625;0.1250;-575.000;Jab
21:00:55;870.000;-28.125;-600.625;Jab
21:00:55;906.250;-59.375;-628.750;Jab
21:00:55;931.250;-75.625;-642.500;Jab
21:00:55;938.750;-80.625;-646.875;Jab
21:00:56;933.125;-79.375;-649.375;Jab
21:00:56;914.375;-71.250;-666.875;Jab
21:00:56;876.250;-46.875;-671.875;Jab
21:00:56;2.323.750;0.6250;-658.750;Jab
21:00:56;2.210.625;67.500;-612.500;Jab
21:00:56;2.082.500;164.375;-453.750;Jab
21:00:56;2.000.000;237.500;-389.375;Jab
21:00:56;1.889.375;335.000;-294.375;Jab
21:00:56;1.766.875;371.250;-116.875;Jab
21:00:56;1.623.125;336.875;-25.000;Jab
21:00:57;1.515.000;275.625;23.750;Jab
21:00:57;1.449.375;175.000;-23.750;Jab
21:00:57;1.423.750;102.500;-90.625;Jab
21:00:57;1.420.625;46.875;-119.375;Jab
21:00:57;1.451.250;-21.250;-118.125;Jab
21:00:57;1.462.500;-47.500;-103.125;Jab
21:00:57;1.461.875;-43.750;-80.625;Jab
21:00:57;1.480.000;-60.000;-58.750;Jab
21:00:57;1.480.625;-45.625;-30.625;Jab
21:00:57;1.475.625;-38.125;-20.000;Jab
21:00:58;1.477.500;-28.750;0.2500;Jab
21:00:58;1.477.500;-26.875;0.6250;Jab
21:00:58;1.474.375;-25.625;0.7500;Jab
21:00:58;1.470.625;-22.500;12.500;Jab
21:00:58;1.466.250;-19.375;15.000;Jab
21:00:58;1.461.875;-18.125;16.875;Jab
21:00:58;1.458.750;-16.250;19.375;Jab
21:00:58;1.456.250;-15.000;20.625;Jab
21:00:58;1.452.500;-13.750;21.875;Jab
21:00:58;1.450.000;-13.125;22.500;Jab
21:00:59;1.446.875;-12.500;23.750;Jab
21:00:59;1.444.375;-11.875;24.375;Jab
21:00:59;1.442.500;-11.875;25.000;Jab
21:00:59;1.439.375;-11.250;25.625;Jab
21:00:59;1.436.875;-10.625;25.625;Jab
21:00:59;1.434.375;-10.625;26.250;Jab
21:00:59;1.431.875;-10.000;26.875;Jab
21:00:59;1.430.625;-10.000;26.875;Jab
21:00:59;1.428.750;-10.000;26.875;Jab
21:00:59;1.427.500;-0.9375;27.500;Jab
21:01:00;1.426.250;-0.9375;27.500;Jab
21:01:00;1.425.000;-0.9375;28.125;Jab
21:01:00;1.423.750;-0.8750;28.125;Jab
21:01:00;1.422.500;-0.8750;28.125;Jab
21:01:00;1.421.250;-0.8750;28.125;Jab
21:01:00;1.421.250;-0.8750;28.125;Jab
21:01:00;1.421.250;-0.8750;28.125;Jab
21:01:00;1.418.750;-0.8750;28.125;Jab
21:01:00;1.417.500;-0.8750;28.125;Jab
21:01:00;1.417.500;-0.8750;28.125;Jab
21:01:01;1.417.500;-0.8750;28.125;Jab
21:01:01;1.417.500;-0.8750;28.125;Jab
21:01:58;0.0000;0.0000;0.0000;Jab
21:01:58;0.0000;0.0000;0.0000;Jab
21:01:58;0.0000;0.0000;0.0000;Jab
21:01:58;0.0000;0.0000;0.0000;Jab
21:01:59;0.0000;0.0000;0.0000;Jab
21:01:59;0.0000;0.0000;0.0000;Jab
21:01:59;735.625;18.125;-700.000;Jab
21:01:59;741.250;11.250;-689.375;Jab
21:01:59;748.125;14.375;-696.875;Jab
21:01:59;773.125;0.4375;-698.750;Jab
21:01:59;810.625;-15.000;-712.500;Jab
21:01:59;844.375;-41.875;-724.375;Jab
21:01:59;868.750;-50.000;-726.875;Jab
21:01:59;885.000;-61.250;-735.625;Jab
21:02:00;848.750;-53.125;-738.125;Jab
21:02:00;756.250;-44.375;-768.125;Jab
21:02:00;677.500;-21.875;-800.000;Jab
21:02:00;629.375;15.625;-800.625;Jab
21:02:00;570.000;60.625;-755.000;Jab
21:02:00;506.250;114.375;-686.250;Jab
21:02:00;445.625;170.625;-603.125;Jab
21:02:00;353.125;227.500;-499.375;Jab
21:02:00;259.375;260.625;-413.750;Jab
21:02:00;165.625;239.375;-328.125;Jab
21:02:01;88.125;221.250;-248.125;Jab
21:02:01;43.750;200.625;-196.875;Jab
21:02:01;0.6875;168.750;-163.750;Jab
21:02:01;3.581.875;135.000;-141.875;Jab
21:02:01;3.560.000;95.625;-136.875;Jab
21:02:01;3.544.375;65.625;-140.625;Jab
21:02:01;3.560.000;19.375;-133.750;Jab
21:02:01;3.555.000;12.500;-126.250;Jab
21:02:01;1.313.750;0.1875;-133.125;Jab
21:02:01;1.307.500;-0.1250;-115.625;Jab
21:02:02;1.305.000;0.4375;-76.875;Jab
21:02:02;1.301.875;0.8125;-53.750;Jab
21:02:02;1.308.750;13.125;-27.500;Jab
21:02:02;1.311.875;21.250;-21.250;Jab
21:02:02;1.311.250;25.625;-12.500;Jab
21:02:02;1.306.875;22.500;-0.9375;Jab
21:02:02;1.305.000;17.500;-0.3125;Jab
21:02:02;1.300.625;14.375;0.1250;Jab
21:02:02;1.295.625;11.875;0.4375;Jab
21:02:02;1.293.125;0.9375;0.6875;Jab
21:02:03;1.289.375;0.8125;0.8750;Jab
21:02:03;1.286.250;0.6875;10.000;Jab
21:02:03;1.286.250;0.5625;11.250;Jab
21:02:03;1.283.125;0.5000;12.500;Jab
21:02:03;1.282.500;0.4375;13.750;Jab
21:02:03;1.279.375;0.3750;14.375;Jab
21:02:03;1.275.000;0.3125;15.000;Jab
21:02:03;1.271.250;0.2500;15.625;Jab
21:02:03;1.269.375;0.2500;16.250;Jab
21:02:04;1.266.250;0.1875;16.250;Jab
21:02:04;1.266.250;0.1875;16.875;Jab
21:02:04;1.265.625;0.1250;16.875;Jab
21:02:04;1.265.000;0.1250;17.500;Jab
21:02:04;1.264.375;0.0625;17.500;Jab
21:02:04;1.263.750;0.0625;18.125;Jab
21:02:04;1.263.750;0.0625;18.125;Jab
21:02:04;1.263.750;0.0625;18.125;Jab
21:02:04;1.263.750;0.0625;18.125;Jab
21:02:04;1.261.875;0.0625;18.125;Jab
21:02:05;1.261.875;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:05;1.261.250;0.0625;18.125;Jab
21:02:06;1.261.250;0.0625;18.125;Jab
21:03:19;0.0000;0.0000;0.0000;Jab
21:03:19;0.0000;0.0000;0.0000;Jab
21:03:19;0.0000;0.0000;0.0000;Jab
21:03:19;0.0000;0.0000;0.0000;Jab
21:03:19;0.0000;0.0000;0.0000;Jab
21:03:19;0.0000;0.0000;0.0000;Jab
21:03:19;722.500;23.125;-673.750;Jab
21:03:19;746.250;11.250;-686.875;Jab
21:03:19;779.375;0.1875;-702.500;Jab
21:03:20;802.500;-0.5625;-702.500;Jab
21:03:20;820.000;-0.4375;-696.875;Jab
21:03:20;820.000;11.875;-673.750;Jab
21:03:20;786.875;28.125;-633.750;Jab
21:03:20;761.875;56.875;-637.500;Jab
21:03:20;701.875;94.375;-615.625;Jab
21:03:20;624.375;140.000;-534.375;Jab
21:03:20;540.000;212.500;-430.000;Jab
21:03:20;423.125;293.750;-287.500;Jab
21:03:21;228.125;261.875;-95.625;Jab
21:03:21;66.250;158.125;-104.375;Jab
21:03:21;10.000;99.375;-144.375;Jab
21:03:21;3.582.500;48.750;-177.500;Jab
21:03:21;3.585.625;0.5625;-176.875;Jab
21:03:21;3.586.250;-27.500;-168.750;Jab
21:03:21;3.584.375;-46.875;-160.625;Jab
21:03:21;1.410.000;-61.250;-125.625;Jab
21:03:21;1.417.500;-61.875;-88.125;Jab
21:03:21;1.427.500;-62.500;-77.500;Jab
21:03:22;1.422.500;-53.125;-61.250;Jab
21:03:22;1.420.000;-46.250;-46.875;Jab
21:03:22;1.417.500;-29.375;-50.000;Jab
21:03:22;1.412.500;-26.250;-42.500;Jab
21:03:22;1.408.750;-20.000;-28.750;Jab
21:03:22;1.404.375;-18.125;-15.000;Jab
21:03:22;1.400.000;-15.625;-10.000;Jab
21:03:22;1.394.375;-13.125;-0.6250;Jab
21:03:22;1.388.750;-11.875;-0.3750;Jab
21:03:22;1.385.625;-10.625;-0.1250;Jab
21:03:23;1.380.625;-10.000;0.0000;Jab
21:03:23;1.375.625;-0.9375;0.1875;Jab
21:03:23;1.370.625;-0.8750;0.3125;Jab
21:03:23;1.365.625;-0.8125;0.3750;Jab
21:03:23;1.363.125;-0.7500;0.4375;Jab
21:03:23;1.356.875;-0.7500;0.5625;Jab
21:03:23;1.351.875;-0.6875;0.5625;Jab
21:03:23;1.349.375;-0.6875;0.6250;Jab
21:03:23;1.346.250;-0.6250;0.6875;Jab
21:03:23;1.343.125;-0.6250;0.7500;Jab
21:03:24;1.340.625;-0.6250;0.7500;Jab
21:03:24;1.338.125;-0.5625;0.8125;Jab
21:03:24;1.336.250;-0.5625;0.8125;Jab
21:03:24;1.335.000;-0.5625;0.8750;Jab
21:03:24;1.331.875;-0.5625;0.8750;Jab
21:03:24;1.329.375;-0.5000;0.8750;Jab
21:03:24;1.327.500;-0.5000;0.8750;Jab
21:03:24;1.327.500;-0.5000;0.8750;Jab
21:03:24;1.326.875;-0.5000;0.8750;Jab
21:03:24;1.325.625;-0.5000;0.8750;Jab
21:03:25;1.325.625;-0.5000;0.8750;Jab
21:03:25;1.325.000;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:25;1.324.375;-0.5000;0.8750;Jab
21:03:26;1.324.375;-0.5000;0.8750;Jab
21:03:26;1.324.375;-0.5000;0.8750;Jab
21:03:26;1.324.375;-0.5000;0.8750;Jab
21:03:26;1.324.375;-0.5000;0.8750;Jab
21:03:26;1.324.375;-0.5000;0.8750;Jab
21:04:05;0.0000;0.0000;0.0000;Jab
21:04:05;0.0000;0.0000;0.0000;Jab
21:04:05;0.0000;0.0000;0.0000;Jab
21:04:05;0.0000;0.0000;0.0000;Jab
21:04:05;0.0000;0.0000;0.0000;Jab
21:04:05;0.0000;0.0000;0.0000;Jab
21:04:05;828.125;50.000;-718.750;Jab
21:04:06;837.500;40.625;-717.500;Jab
21:04:06;855.000;28.750;-731.875;Jab
21:04:06;864.375;16.250;-738.125;Jab
21:04:06;881.875;0.8750;-756.875;Jab
21:04:06;908.125;0.0000;-791.875;Jab
21:04:06;928.750;-0.1250;-826.250;Jab
21:04:06;930.000;14.375;-853.125;Jab
21:04:06;921.875;36.875;-883.750;Jab
21:04:06;886.250;85.000;-908.125;Jab
21:04:06;816.250;141.875;-923.125;Jab
21:04:07;708.125;231.250;-890.000;Jab
21:04:07;580.000;341.250;-817.500;Jab
21:04:07;484.375;464.375;-643.750;Jab
21:04:07;1.725.000;505.000;-412.500;Jab
21:04:07;1.653.125;583.750;-204.375;Jab
21:04:07;1.535.625;573.750;0.1875;Jab
21:04:07;1.417.500;466.250;56.875;Jab
21:04:07;1.333.750;349.375;-40.000;Jab
21:04:07;1.275.625;242.500;-130.625;Jab
21:04:07;1.270.625;149.375;-124.375;Jab
21:04:08;1.263.125;88.750;-120.625;Jab
21:04:08;1.264.375;35.000;-116.250;Jab
21:04:08;1.273.125;0.9375;-95.000;Jab
21:04:08;1.288.125;-0.5625;-80.625;Jab
