Id;Tempo;aX;aY;aZ;Punch Type
1087;21:14:29;2.081.875;-281.250;-628.750;Uppercut (gancho)
1088;21:14:30;2.003.750;-143.750;-672.500;Uppercut (gancho)
1089;21:14:30;1.914.375;-40.625;-579.375;Uppercut (gancho)
1090;21:14:30;1.825.000;20.000;-430.625;Uppercut (gancho)
1091;21:14:30;1.758.125;0.2500;-322.500;Uppercut (gancho)
1092;21:14:30;1.728.125;-31.875;-240.000;Uppercut (gancho)
1093;21:14:30;1.729.375;-99.375;-214.375;Uppercut (gancho)
1094;21:14:30;1.743.125;-143.750;-188.125;Uppercut (gancho)
1095;21:14:30;1.729.375;-177.500;-163.750;Uppercut (gancho)
1096;21:14:30;1.725.625;-196.875;-111.875;Uppercut (gancho)
1097;21:14:30;1.720.625;-195.000;-85.625;Uppercut (gancho)
1098;21:14:31;1.710.000;-185.000;-59.375;Uppercut (gancho)
1099;21:14:31;1.693.125;-178.750;-21.250;Uppercut (gancho)
1100;21:14:31;1.680.000;-157.500;-0.3750;Uppercut (gancho)
1101;21:14:31;1.670.625;-141.250;13.750;Uppercut (gancho)
1102;21:14:31;1.659.375;-122.500;21.250;Uppercut (gancho)
1103;21:14:31;1.650.000;-118.125;21.875;Uppercut (gancho)
1104;21:14:31;1.639.375;-101.875;19.375;Uppercut (gancho)
1105;21:14:31;1.630.625;-87.500;18.750;Uppercut (gancho)
1106;21:14:31;1.622.500;-65.000;16.250;Uppercut (gancho)
1107;21:14:31;1.611.875;-48.125;15.625;Uppercut (gancho)
1108;21:14:32;1.601.250;-38.125;14.375;Uppercut (gancho)
1109;21:14:32;1.589.375;-31.250;13.750;Uppercut (gancho)
1110;21:14:32;1.577.500;-26.250;13.750;Uppercut (gancho)
1111;21:14:32;1.566.875;-23.125;13.125;Uppercut (gancho)
1112;21:14:32;1.558.125;-20.000;13.125;Uppercut (gancho)
1113;21:14:32;1.548.750;-18.125;13.125;Uppercut (gancho)
1114;21:14:32;1.538.750;-16.250;12.500;Uppercut (gancho)
1115;21:14:32;1.529.375;-15.000;12.500;Uppercut (gancho)
1116;21:14:32;1.522.500;-13.750;12.500;Uppercut (gancho)
1117;21:14:32;1.513.750;-12.500;12.500;Uppercut (gancho)
1118;21:14:33;1.506.250;-11.875;11.875;Uppercut (gancho)
1119;21:14:33;1.500.625;-11.250;11.875;Uppercut (gancho)
1120;21:14:33;1.494.375;-10.000;11.875;Uppercut (gancho)
1121;21:14:33;1.491.250;-0.9375;11.875;Uppercut (gancho)
1122;21:14:33;1.486.875;-0.9375;11.875;Uppercut (gancho)
1123;21:14:33;1.482.500;-0.8750;11.875;Uppercut (gancho)
1124;21:14:33;1.477.500;-0.8125;11.875;Uppercut (gancho)
1125;21:14:33;1.471.875;-0.7500;11.250;Uppercut (gancho)
1126;21:14:33;1.468.750;-0.7500;11.250;Uppercut (gancho)
1127;21:14:33;1.464.375;-0.7500;11.250;Uppercut (gancho)
1128;21:14:34;1.460.625;-0.7500;11.250;Uppercut (gancho)
1129;21:14:34;1.457.500;-0.7500;11.250;Uppercut (gancho)
1130;21:14:34;1.454.375;-0.7500;11.250;Uppercut (gancho)
1131;21:14:34;1.453.125;-0.7500;11.250;Uppercut (gancho)
1132;21:14:34;1.452.500;-0.7500;11.250;Uppercut (gancho)
1133;21:14:34;1.451.250;-0.7500;11.250;Uppercut (gancho)
1134;21:14:34;1.448.125;-0.7500;11.250;Uppercut (gancho)
1135;21:14:34;1.446.875;-0.7500;11.250;Uppercut (gancho)
1136;21:15:10;0.0000;0.0000;0.0000;Uppercut (gancho)
1137;21:15:10;0.0000;0.0000;0.0000;Uppercut (gancho)
1138;21:15:10;0.0000;0.0000;0.0000;Uppercut (gancho)
1139;21:15:11;0.0000;0.0000;0.0000;Uppercut (gancho)
1140;21:15:11;0.0000;0.0000;0.0000;Uppercut (gancho)
1141;21:15:11;0.0000;0.0000;0.0000;Uppercut (gancho)
1142;21:15:11;1.357.500;821.875;820.000;Uppercut (gancho)
1143;21:15:11;1.380.625;818.125;706.875;Uppercut (gancho)
1144;21:15:11;1.398.750;815.625;730.625;Uppercut (gancho)
1145;21:15:11;1.407.500;822.500;794.375;Uppercut (gancho)
1146;21:15:11;1.410.000;824.375;793.125;Uppercut (gancho)
1147;21:15:11;1.403.750;821.875;810.000;Uppercut (gancho)
1148;21:15:12;1.395.000;813.750;771.250;Uppercut (gancho)
1149;21:15:12;1.393.750;810.625;765.625;Uppercut (gancho)
1150;21:15:12;1.380.000;798.125;722.500;Uppercut (gancho)
1151;21:15:12;1.366.250;788.750;701.250;Uppercut (gancho)
1152;21:15:12;1.332.500;773.750;712.500;Uppercut (gancho)
1153;21:15:12;1.247.500;735.625;745.000;Uppercut (gancho)
1154;21:15:12;1.105.625;668.125;766.875;Uppercut (gancho)
1155;21:15:12;946.250;576.250;743.125;Uppercut (gancho)
1156;21:15:12;751.250;455.625;668.750;Uppercut (gancho)
1157;21:15:12;506.250;272.500;490.625;Uppercut (gancho)
1158;21:15:13;351.250;130.000;330.000;Uppercut (gancho)
1159;21:15:13;2.010.625;50.000;214.375;Uppercut (gancho)
1160;21:15:13;1.896.250;17.500;91.250;Uppercut (gancho)
1161;21:15:13;1.794.375;15.625;-27.500;Uppercut (gancho)
1162;21:15:13;1.696.875;28.125;-106.875;Uppercut (gancho)
1163;21:15:13;1.610.000;35.625;-143.750;Uppercut (gancho)
1164;21:15:13;1.573.125;20.625;-135.625;Uppercut (gancho)
1165;21:15:13;1.545.000;0.8750;-132.500;Uppercut (gancho)
1166;21:15:13;1.528.750;-10.625;-119.375;Uppercut (gancho)
1167;21:15:13;1.520.625;-28.750;-108.125;Uppercut (gancho)
1168;21:15:14;1.510.625;-42.500;-134.375;Uppercut (gancho)
1169;21:15:14;1.498.750;-41.875;-148.750;Uppercut (gancho)
1170;21:15:14;1.508.125;-39.375;-155.625;Uppercut (gancho)
1171;21:15:14;1.515.625;-61.250;-130.625;Uppercut (gancho)
1172;21:15:14;1.502.500;-55.625;-90.625;Uppercut (gancho)
1173;21:15:14;1.497.500;-36.250;-21.875;Uppercut (gancho)
1174;21:15:14;1.493.125;-29.375;-0.8125;Uppercut (gancho)
1175;21:15:14;1.489.375;-28.125;-0.6250;Uppercut (gancho)
1176;21:15:14;1.485.000;-25.625;-0.7500;Uppercut (gancho)
1177;21:15:14;1.480.625;-21.875;-0.4375;Uppercut (gancho)
1178;21:15:15;1.476.250;-19.375;-0.2500;Uppercut (gancho)
1179;21:15:15;1.470.625;-17.500;-0.0625;Uppercut (gancho)
1180;21:15:15;1.466.875;-15.625;0.0000;Uppercut (gancho)
1181;21:15:15;1.461.875;-14.375;0.0625;Uppercut (gancho)
1182;21:15:15;1.458.125;-13.750;0.1875;Uppercut (gancho)
1183;21:15:15;1.456.250;-12.500;0.2500;Uppercut (gancho)
1184;21:15:15;1.453.125;-11.875;0.3125;Uppercut (gancho)
1185;21:15:15;1.450.625;-11.250;0.3750;Uppercut (gancho)
1186;21:15:15;1.448.125;-10.625;0.4375;Uppercut (gancho)
1187;21:15:15;1.446.250;-10.000;0.5000;Uppercut (gancho)
1188;21:15:16;1.441.875;-0.9375;0.5000;Uppercut (gancho)
1189;21:15:16;1.441.875;-0.9375;0.5625;Uppercut (gancho)
1190;21:15:16;1.438.750;-0.8750;0.6250;Uppercut (gancho)
1191;21:15:16;1.438.750;-0.8125;0.6250;Uppercut (gancho)
1192;21:15:16;1.437.500;-0.8125;0.6875;Uppercut (gancho)
1193;21:15:16;1.436.875;-0.7500;0.6875;Uppercut (gancho)
1194;21:15:16;1.433.750;-0.7500;0.6875;Uppercut (gancho)
1195;21:15:16;1.432.500;-0.6875;0.6875;Uppercut (gancho)
1196;21:15:16;1.432.500;-0.6875;0.7500;Uppercut (gancho)
1197;21:15:16;1.430.625;-0.6250;0.7500;Uppercut (gancho)
1198;21:15:17;1.429.375;-0.6250;0.7500;Uppercut (gancho)
1199;21:15:17;1.428.750;-0.6250;0.7500;Uppercut (gancho)
1200;21:15:17;1.427.500;-0.6250;0.7500;Uppercut (gancho)
1201;21:15:48;0.0000;0.0000;0.0000;Uppercut (gancho)
1202;21:15:48;0.0000;0.0000;0.0000;Uppercut (gancho)
1203;21:15:48;0.0000;0.0000;0.0000;Uppercut (gancho)
1204;21:15:49;0.0000;0.0000;0.0000;Uppercut (gancho)
1205;21:15:49;0.0000;0.0000;0.0000;Uppercut (gancho)
1206;21:15:49;0.0000;0.0000;0.0000;Uppercut (gancho)
1207;21:15:49;1.615.625;850.625;1.758.125;Uppercut (gancho)
1208;21:15:49;1.611.250;849.375;1.754.375;Uppercut (gancho)
1209;21:15:49;1.601.250;845.000;1.746.875;Uppercut (gancho)
1210;21:15:49;1.597.500;841.875;1.743.125;Uppercut (gancho)
1211;21:15:49;1.579.375;829.375;985.625;Uppercut (gancho)
1212;21:15:49;1.567.500;819.375;913.125;Uppercut (gancho)
1213;21:15:49;1.566.250;817.500;891.875;Uppercut (gancho)
1214;21:15:50;1.561.875;813.750;858.750;Uppercut (gancho)
1215;21:15:50;1.555.000;812.500;871.875;Uppercut (gancho)
1216;21:15:50;1.512.500;807.500;910.000;Uppercut (gancho)
1217;21:15:50;1.460.625;793.125;933.750;Uppercut (gancho)
1218;21:15:50;1.363.750;752.500;938.125;Uppercut (gancho)
1219;21:15:50;1.211.250;687.500;915.625;Uppercut (gancho)
1220;21:15:50;967.500;595.000;763.125;Uppercut (gancho)
1221;21:15:50;761.875;510.000;600.000;Uppercut (gancho)
1222;21:15:50;594.375;405.625;401.250;Uppercut (gancho)
1223;21:15:50;491.250;305.625;232.500;Uppercut (gancho)
1224;21:15:51;407.500;198.750;77.500;Uppercut (gancho)
1225;21:15:51;313.750;100.000;-87.500;Uppercut (gancho)
1226;21:15:51;223.125;56.250;-193.750;Uppercut (gancho)
1227;21:15:51;135.625;63.125;-216.250;Uppercut (gancho)
1228;21:15:51;55.625;70.000;-195.625;Uppercut (gancho)
1229;21:15:51;3.593.750;68.125;-161.875;Uppercut (gancho)
1230;21:15:51;3.571.875;33.750;-131.875;Uppercut (gancho)
1231;21:15:51;3.559.375;19.375;-100.625;Uppercut (gancho)
1232;21:15:51;1.476.875;0.8125;-70.625;Uppercut (gancho)
1233;21:15:51;1.475.625;-12.500;-58.750;Uppercut (gancho)
1234;21:15:52;1.476.875;-35.625;-58.125;Uppercut (gancho)
1235;21:15:52;1.475.625;-70.000;-81.875;Uppercut (gancho)
1236;21:15:52;1.473.750;-85.000;-93.750;Uppercut (gancho)
1237;21:15:52;1.472.500;-87.500;-95.000;Uppercut (gancho)
1238;21:15:52;1.475.000;-83.750;-92.500;Uppercut (gancho)
1239;21:15:52;1.475.625;-70.625;-72.500;Uppercut (gancho)
1240;21:15:52;1.470.000;-62.500;-39.375;Uppercut (gancho)
1241;21:15:52;1.464.375;-55.625;-0.8125;Uppercut (gancho)
1242;21:15:52;1.464.375;-45.625;-0.0625;Uppercut (gancho)
1243;21:15:53;1.460.000;-36.250;10.000;Uppercut (gancho)
1244;21:15:53;1.460.625;-26.250;21.875;Uppercut (gancho)
1245;21:15:53;1.461.875;-22.500;20.625;Uppercut (gancho)
1246;21:15:53;1.461.250;-18.750;20.625;Uppercut (gancho)
1247;21:15:53;1.459.375;-16.875;19.375;Uppercut (gancho)
1248;21:15:53;1.459.375;-16.250;19.375;Uppercut (gancho)
1249;21:15:53;1.456.875;-13.125;0.8750;Uppercut (gancho)
1250;21:15:53;1.455.625;-13.125;0.8125;Uppercut (gancho)
1251;21:15:53;1.453.750;-11.875;0.8125;Uppercut (gancho)
1252;21:15:53;1.453.125;-11.250;0.8750;Uppercut (gancho)
1253;21:15:54;1.453.125;-10.625;0.9375;Uppercut (gancho)
1254;21:15:54;1.451.875;-10.000;0.9375;Uppercut (gancho)
1255;21:15:54;1.451.250;-0.9375;0.9375;Uppercut (gancho)
1256;21:15:54;1.450.625;-0.9375;0.9375;Uppercut (gancho)
1257;21:15:54;1.450.625;-0.8750;10.000;Uppercut (gancho)
1258;21:15:54;1.450.000;-0.8125;10.000;Uppercut (gancho)
1259;21:15:54;1.449.375;-0.8125;10.000;Uppercut (gancho)
1260;21:15:54;1.448.125;-0.7500;10.000;Uppercut (gancho)
1261;21:15:54;1.448.125;-0.7500;10.000;Uppercut (gancho)
1262;21:15:54;1.447.500;-0.7500;10.000;Uppercut (gancho)
1263;21:15:55;1.447.500;-0.7500;10.000;Uppercut (gancho)
1264;21:15:55;1.447.500;-0.7500;10.000;Uppercut (gancho)
1265;21:15:55;1.446.875;-0.7500;10.000;Uppercut (gancho)
1266;21:15:55;1.446.875;-0.7500;10.000;Uppercut (gancho)
1267;21:15:55;1.446.875;-0.7500;10.000;Uppercut (gancho)
1268;21:15:55;1.446.250;-0.7500;10.000;Uppercut (gancho)
1269;21:15:55;1.445.625;-0.7500;10.000;Uppercut (gancho)
1270;21:15:55;1.445.625;-0.7500;10.000;Uppercut (gancho)
1271;21:15:55;1.445.625;-0.7500;10.000;Uppercut (gancho)
1272;21:15:55;1.445.625;-0.7500;10.000;Uppercut (gancho)
1273;21:15:56;1.445.625;-0.7500;10.000;Uppercut (gancho)
1274;21:15:56;1.445.625;-0.7500;10.000;Uppercut (gancho)
1275;21:15:56;1.445.625;-0.7500;10.000;Uppercut (gancho)
1276;21:15:56;1.445.625;-0.7500;10.000;Uppercut (gancho)
1277;21:15:56;1.445.625;-0.7500;10.000;Uppercut (gancho)
1278;21:16:47;0.0000;0.0000;0.0000;Uppercut (gancho)
1279;21:16:47;0.0000;0.0000;0.0000;Uppercut (gancho)
1280;21:16:48;0.0000;0.0000;0.0000;Uppercut (gancho)
1281;21:16:48;0.0000;0.0000;0.0000;Uppercut (gancho)
1282;21:16:48;0.0000;0.0000;0.0000;Uppercut (gancho)
1283;21:16:48;0.0000;0.0000;0.0000;Uppercut (gancho)
1284;21:16:48;1.215.000;695.625;498.750;Uppercut (gancho)
1285;21:16:48;1.243.750;691.875;503.125;Uppercut (gancho)
1286;21:16:48;1.255.625;675.000;470.625;Uppercut (gancho)
1287;21:16:48;1.248.750;669.375;450.000;Uppercut (gancho)
1288;21:16:48;1.227.500;670.625;450.000;Uppercut (gancho)
1289;21:16:48;2.951.875;652.500;450.000;Uppercut (gancho)
1290;21:16:49;2.908.125;640.625;457.500;Uppercut (gancho)
1291;21:16:49;2.816.250;618.125;410.000;Uppercut (gancho)
1292;21:16:49;2.671.250;575.625;310.000;Uppercut (gancho)
1293;21:16:49;2.561.875;541.875;258.750;Uppercut (gancho)
1294;21:16:49;2.451.250;506.875;173.125;Uppercut (gancho)
1295;21:16:49;2.336.250;475.000;72.500;Uppercut (gancho)
1296;21:16:49;2.231.875;458.750;0.0000;Uppercut (gancho)
1297;21:16:49;2.137.500;430.625;-83.125;Uppercut (gancho)
1298;21:16:49;2.066.250;379.375;-156.250;Uppercut (gancho)
1299;21:16:49;2.013.125;302.500;-235.625;Uppercut (gancho)
1300;21:16:50;1.978.125;220.625;-298.750;Uppercut (gancho)
1301;21:16:50;1.936.875;151.250;-390.000;Uppercut (gancho)
1302;21:16:50;1.861.250;91.875;-566.250;Uppercut (gancho)
1303;21:16:50;1.796.250;54.375;-794.375;Uppercut (gancho)
1304;21:16:50;1.740.625;50.625;-961.875;Uppercut (gancho)
1305;21:16:50;1.690.625;61.250;-1.048.750;Uppercut (gancho)
1306;21:16:50;1.628.125;87.500;-983.125;Uppercut (gancho)
1307;21:16:50;1.518.750;136.250;-801.875;Uppercut (gancho)
1308;21:16:50;1.459.375;138.125;-616.875;Uppercut (gancho)
1309;21:16:50;1.453.125;128.750;-419.375;Uppercut (gancho)
1310;21:16:51;1.453.125;123.750;-322.500;Uppercut (gancho)
1311;21:16:51;1.465.625;109.375;-265.625;Uppercut (gancho)
1312;21:16:51;1.469.375;103.750;-227.500;Uppercut (gancho)
1313;21:16:51;1.473.750;87.500;-223.750;Uppercut (gancho)
1314;21:16:51;1.476.875;75.000;-219.375;Uppercut (gancho)
1315;21:16:51;1.489.375;57.500;-197.500;Uppercut (gancho)
1316;21:16:51;1.493.750;57.500;-178.750;Uppercut (gancho)
1317;21:16:51;1.498.125;61.250;-163.750;Uppercut (gancho)
1318;21:16:51;1.496.875;80.000;-156.875;Uppercut (gancho)
1319;21:16:52;1.493.125;71.250;-135.000;Uppercut (gancho)
1320;21:16:52;1.493.125;53.125;-94.375;Uppercut (gancho)
1321;21:16:52;1.491.875;39.375;-65.625;Uppercut (gancho)
1322;21:16:52;1.491.875;29.375;-45.000;Uppercut (gancho)
1323;21:16:52;1.489.375;22.500;-31.875;Uppercut (gancho)
1324;21:16:52;1.488.750;18.125;-23.750;Uppercut (gancho)
1325;21:16:52;1.487.500;15.000;-18.125;Uppercut (gancho)
1326;21:16:52;1.486.875;13.125;-13.750;Uppercut (gancho)
1327;21:16:52;1.485.625;11.250;-10.625;Uppercut (gancho)
1328;21:16:52;1.484.375;10.000;-0.8750;Uppercut (gancho)
1329;21:16:53;1.484.375;0.8750;-0.6250;Uppercut (gancho)
1330;21:16:53;1.481.875;0.8125;-0.5000;Uppercut (gancho)
1331;21:16:53;1.481.250;0.7500;-0.3750;Uppercut (gancho)
1332;21:16:53;1.480.000;0.6875;-0.2500;Uppercut (gancho)
1333;21:16:53;1.480.000;0.6250;-0.1250;Uppercut (gancho)
1334;21:16:53;1.478.750;0.5625;-0.0625;Uppercut (gancho)
1335;21:16:53;1.478.750;0.5625;0.0000;Uppercut (gancho)
1336;21:16:53;1.478.750;0.5625;0.0000;Uppercut (gancho)
1337;21:16:53;1.478.750;0.5000;0.0000;Uppercut (gancho)
1338;21:16:53;1.478.125;0.5000;0.1250;Uppercut (gancho)
1339;21:16:54;1.478.125;0.4375;0.1250;Uppercut (gancho)
1340;21:16:54;1.478.125;0.4375;0.1875;Uppercut (gancho)
1341;21:16:54;1.476.875;0.4375;0.2500;Uppercut (gancho)
1342;21:16:54;1.476.250;0.4375;0.2500;Uppercut (gancho)
1343;21:16:54;1.476.250;0.3750;0.3125;Uppercut (gancho)
1344;21:16:54;1.476.250;0.3750;0.3125;Uppercut (gancho)
1345;21:16:54;1.475.625;0.3750;0.3125;Uppercut (gancho)
1346;21:16:54;1.475.000;0.3750;0.3750;Uppercut (gancho)
1347;21:16:54;1.474.375;0.3750;0.3750;Uppercut (gancho)
1348;21:16:54;1.473.750;0.3750;0.3750;Uppercut (gancho)
1349;21:16:55;1.473.750;0.3125;0.3750;Uppercut (gancho)
1350;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1351;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1352;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1353;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1354;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1355;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1356;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1357;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1358;21:16:55;1.473.750;0.3125;0.4375;Uppercut (gancho)
1359;21:16:56;1.473.750;0.3125;0.4375;Uppercut (gancho)
1360;21:16:56;1.473.750;0.3125;0.4375;Uppercut (gancho)
1361;21:16:56;1.473.750;0.3125;0.4375;Uppercut (gancho)
1362;21:16:56;1.473.750;0.3125;0.4375;Uppercut (gancho)
1363;21:16:56;1.473.750;0.3125;0.4375;Uppercut (gancho)
1364;21:16:56;1.473.750;0.3125;0.4375;Uppercut (gancho)
1365;21:17:43;0.0000;0.0000;0.0000;Uppercut (gancho)
1366;21:17:43;0.0000;0.0000;0.0000;Uppercut (gancho)
1367;21:17:43;0.0000;0.0000;0.0000;Uppercut (gancho)
1368;21:17:43;0.0000;0.0000;0.0000;Uppercut (gancho)
1369;21:17:43;0.0000;0.0000;0.0000;Uppercut (gancho)
1370;21:17:43;0.0000;0.0000;0.0000;Uppercut (gancho)
1371;21:17:43;1.141.875;690.000;778.750;Uppercut (gancho)
1372;21:17:44;1.218.750;726.250;792.500;Uppercut (gancho)
1373;21:17:44;1.290.625;747.500;802.500;Uppercut (gancho)
1374;21:17:44;1.343.125;764.375;792.500;Uppercut (gancho)
1375;21:17:44;1.401.250;772.500;741.875;Uppercut (gancho)
1376;21:17:44;1.455.000;771.250;684.375;Uppercut (gancho)
1377;21:17:44;1.520.625;773.125;638.125;Uppercut (gancho)
1378;21:17:44;1.581.875;777.500;546.250;Uppercut (gancho)
1379;21:17:44;1.635.625;781.250;413.750;Uppercut (gancho)
1380;21:17:44;1.668.750;778.750;321.250;Uppercut (gancho)
1381;21:17:44;1.688.125;773.750;205.000;Uppercut (gancho)
1382;21:17:45;1.690.625;771.250;126.250;Uppercut (gancho)
1383;21:17:45;1.676.250;780.000;68.125;Uppercut (gancho)
1384;21:17:45;1.603.125;790.625;148.125;Uppercut (gancho)
1385;21:17:45;1.503.750;798.125;185.625;Uppercut (gancho)
1386;21:17:45;1.346.250;817.500;286.875;Uppercut (gancho)
1387;21:17:45;1.135.000;811.250;400.625;Uppercut (gancho)
1388;21:17:45;935.625;786.875;388.750;Uppercut (gancho)
1389;21:17:45;736.875;759.375;292.500;Uppercut (gancho)
1390;21:17:45;581.250;723.125;176.250;Uppercut (gancho)
1391;21:17:45;465.625;681.250;69.375;Uppercut (gancho)
1392;21:17:46;360.625;635.625;-32.500;Uppercut (gancho)
1393;21:17:46;278.125;603.750;-88.750;Uppercut (gancho)
1394;21:17:46;2.110.000;585.000;-102.500;Uppercut (gancho)
1395;21:17:46;2.025.625;572.500;-140.000;Uppercut (gancho)
1396;21:17:46;1.952.500;536.250;-218.125;Uppercut (gancho)
1397;21:17:46;1.894.375;481.875;-270.000;Uppercut (gancho)
1398;21:17:46;1.838.125;423.125;-278.750;Uppercut (gancho)
1399;21:17:46;1.795.000;355.625;-293.125;Uppercut (gancho)
1400;21:17:46;1.770.625;290.625;-331.875;Uppercut (gancho)
1401;21:17:46;1.744.375;230.000;-407.500;Uppercut (gancho)
1402;21:17:47;1.716.875;196.875;-485.000;Uppercut (gancho)
1403;21:17:47;1.683.750;173.750;-515.625;Uppercut (gancho)
1404;21:17:47;1.655.000;147.500;-438.125;Uppercut (gancho)
1405;21:17:47;1.653.750;84.375;-379.375;Uppercut (gancho)
1406;21:17:47;1.641.875;30.625;-319.375;Uppercut (gancho)
1407;21:17:47;1.630.625;11.250;-266.875;Uppercut (gancho)
1408;21:17:47;1.627.500;-0.4375;-243.750;Uppercut (gancho)
1409;21:17:47;1.617.500;-29.375;-213.750;Uppercut (gancho)
1410;21:17:47;1.612.500;-30.625;-193.750;Uppercut (gancho)
1411;21:17:47;1.617.500;-38.125;-189.375;Uppercut (gancho)
1412;21:17:48;1.622.500;-43.125;-176.875;Uppercut (gancho)
1413;21:17:48;1.621.250;-39.375;-173.125;Uppercut (gancho)
1414;21:17:48;1.616.250;-34.375;-151.250;Uppercut (gancho)
1415;21:17:48;1.613.125;-27.500;-119.375;Uppercut (gancho)
1416;21:17:48;1.610.000;-22.500;-101.250;Uppercut (gancho)
1417;21:17:48;1.623.750;-15.000;-87.500;Uppercut (gancho)
1418;21:17:48;1.620.625;-11.875;-68.125;Uppercut (gancho)
1419;21:17:48;1.615.000;-12.500;-41.250;Uppercut (gancho)
1420;21:17:48;1.607.500;-10.000;-25.625;Uppercut (gancho)
1421;21:17:48;1.602.500;-0.8125;-21.250;Uppercut (gancho)
1422;21:17:49;1.599.375;-0.6875;-23.750;Uppercut (gancho)
1423;21:17:49;1.597.500;-0.5625;-16.875;Uppercut (gancho)
1424;21:17:49;1.595.625;-0.5000;-12.500;Uppercut (gancho)
1425;21:17:49;1.591.875;-0.4375;-0.9375;Uppercut (gancho)
1426;21:17:49;1.587.500;-0.3750;-0.6875;Uppercut (gancho)
1427;21:17:49;1.581.875;-0.3750;-0.5000;Uppercut (gancho)
1428;21:17:49;1.580.625;-0.3750;-0.3125;Uppercut (gancho)
1429;21:17:49;1.576.875;-0.3125;-0.1875;Uppercut (gancho)
1430;21:17:49;1.573.125;-0.3125;-0.1250;Uppercut (gancho)
1431;21:17:49;1.570.000;-0.3125;0.0000;Uppercut (gancho)
1432;21:17:50;1.568.750;-0.2500;0.0000;Uppercut (gancho)
1433;21:17:50;1.566.875;-0.2500;0.0625;Uppercut (gancho)
1434;21:17:50;1.563.125;-0.2500;0.1250;Uppercut (gancho)
1435;21:17:50;1.561.250;-0.2500;0.1875;Uppercut (gancho)
1436;21:17:50;1.556.875;-0.2500;0.2500;Uppercut (gancho)
1437;21:17:50;1.555.625;-0.2500;0.3125;Uppercut (gancho)
1438;21:17:50;1.555.000;-0.2500;0.3125;Uppercut (gancho)
1439;21:17:50;1.553.750;-0.2500;0.3750;Uppercut (gancho)
1440;21:17:50;1.550.625;-0.2500;0.3750;Uppercut (gancho)
1441;21:17:50;1.549.375;-0.2500;0.4375;Uppercut (gancho)
1442;21:17:51;1.547.500;-0.2500;0.4375;Uppercut (gancho)
1443;21:17:51;1.546.875;-0.2500;0.4375;Uppercut (gancho)
1444;21:17:51;1.545.625;-0.2500;0.4375;Uppercut (gancho)
1445;21:17:51;1.544.375;-0.2500;0.4375;Uppercut (gancho)
1446;21:17:51;1.542.500;-0.2500;0.4375;Uppercut (gancho)
1447;21:17:51;1.541.250;-0.2500;0.4375;Uppercut (gancho)
1448;21:17:51;1.541.250;-0.2500;0.4375;Uppercut (gancho)
1449;21:17:51;1.541.250;-0.2500;0.4375;Uppercut (gancho)
1450;21:17:51;1.540.000;-0.2500;0.4375;Uppercut (gancho)
1451;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1452;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1453;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1454;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1455;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1456;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1457;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1458;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
1459;21:17:52;1.539.375;-0.2500;0.4375;Uppercut (gancho)
